,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxNesting,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,SBP
2129,0.052960738020922604,0.5751137198108949,-3.3809410849969943,1.0,11.067659058640913,0.0,0.0,0.0,1.0,0.0,0.0,0.937260381258594,4.0,5.952451360885597,-4.189633506762816,-4.932214175865989,0.0,6.228529503673789,0.0,55.324827771957416,-895.5796420024087,22.864168272704475,20.04957277546303,11.677933099714327,36.47637465431823,44.04677664588676,1.073876225329677,-770.9079520275096,-10.209246555698908,1.4064411166024815,-15.891675964817598,6.654124026560346,1.0,-1.7098277506183672,2.744401182241833,0.13653322957163716,1.0080722204327577,-1.381867037266863,-6.700478516893529,1.280002031400362,1
2130,3.4777400710647273,1.0,0.7935314152625084,1.0,12.12871281217073,0.0,54.455209552911946,0.09207687901335848,0.5527744575174981,0.0,2.940748978779048,14.637721600833014,2.0,12.62650252498915,-1.8945881392803763,0.6925723608015324,0.0,0.0,0.0,1.1084469494218645,174.75404831343914,14.831966230195373,167.58689144820838,-43.025185095359944,173.52384864837103,12.863919252587813,-81.05318246927942,129.21853954633167,58.80164379838226,-1.1256606902082207,2.96413759998421,4.8743534998991205,3.42023789711471,1.0,1.7425943216092052,0.000994101888119353,26.777427886289416,-8.61035349102983,57.1644694334791,1.1289752553170662,1
2131,1.0,-7.141939825208006,1.0,2.173692033020814,-5.015527307021234,0.0,37.21004929786158,4.126185507504843,0.8945230053229443,0.0,-0.6568477586338313,23.309708007435297,14.718340328955971,-5.356597195047078,-1.4366575525176657,32.92316462053272,0.0,0.0,0.0,3.0,568.1904293331777,46.8380256523557,27.53709503805592,8.485196400177747,-589.0643749428087,39.83250244227539,15.256131519913415,-16.573926064873184,64.77872162215084,6.46129473295348,9.514511700971376,10.277851430234533,4.968830947346127,3.0,0.1635409620592636,0.2580979634107922,8.362936055935027,16.00408646577954,1.995535480266494,43.611445188333924,1
2132,1.4542392242708368,0.94325528425024,0.1562618503462847,1.0,-20.667871699632272,-0.3760380334453235,17.385058396645324,-0.6302371672694078,1.0,0.0,2.6421185958205893,0.5327291359765902,0.24120217532696908,5.017503190127343,1.4398871865891114,-2.318322405746403,0.0,-0.584127960006741,-0.41461097070397923,21.714024826506048,2654.134775816802,-11.337562815969484,107.84353624313592,1108.4252123854403,-46.740034102759616,24.0,419.1592667242967,70.42555097360778,-30.661629020245904,4.984970013840394,4.511531400499546,9.345027059260499,12.215023348679367,3.786211412317652,3.498434018563341,4.542325794528189,-6.065926708297979,51.01057773465283,23.945728097547615,-0.1693021973275215,1
2133,1.357256819319011,0.37461439376814143,1.4834405412145575,1.0,12.648199866022907,1.9911410515241237,15.883055878659558,9.974309884401892,-2.7463215908188188,-0.005431632307812517,0.0,2.8713383639383427,21.473202029209265,26.320369275881678,-3.7445650443026532,-4.483640619705996,0.0,0.0,0.0,3.5370911134466114,2309.0823651878236,73.4643690825187,-30.361538855960276,613.6147512121331,-16.312343054919634,-20.01247326690018,69.39896114808776,62.376943170810875,16.934075554150915,2.4790497081734504,2.1670592329095055,0.7064230661692387,-2.546869859950878,10.079572351226638,1.0,-0.08905645154657789,2.3315601124791625,-31.894551147416212,1.5977456486881803,26.056629654059726,1
2134,2.183228776968638,-1.952130727305736,1.1706278086502508,1.0,-2.912381198005795,0.0,17.410868758874514,-1.15800828987089,1.0,0.0,0.0,5.579739756696929,-16.035428456330756,10.98306372840736,6.169294328487558,22.286003040504813,0.0,-1.959202865920098,-0.7823900989092741,-0.3000882558135203,154.43520497192,19.927205104271962,70.03857563480676,98.14179080256405,-57.14637933541269,9.379228623279218,91.16945718684697,178.28790375562423,-12.435221852161007,653.3188025870179,9.26479732672736,1.5529885819417975,10.371547984845192,1.0,4.2555687039994154,0.0717491718787161,5.741119550911811,2.781644689075712,-222.03579931975543,36.97658033918736,1
2135,1.0,1.0,1.0,0.8104715144440018,6.500510875507064,-0.08930857053374186,20.00404648975196,0.0,1.0,0.0,0.0,15.09947177054286,-0.07153849395490175,21.83258551718187,-1.6398570755083863,5.6006311759181,0.0,0.0,0.0,12.01236401527138,145.8372388733068,55.043520952147986,-9.050024262988924,30.812990699600544,85.45147647220982,21.09097682786636,6.690759457982004,21.114534659255348,25.895431663369326,-8.93016114698513,0.32252982335818603,2.5018743357839135,34.97998423316898,1.0,3.24194375448021,0.6230371110608521,9.653688292930234,9.516454288750037,27.113472802470433,-2.9687440631137676,1
2136,4.290047113476723,1.0,-0.9194785829814259,1.0,7.909422421965007,3.6884390574316126,1.5466791261181654,3.79258034666207,1.0,0.0,1.0983330207359638,-20.974066551119304,23.132226488668074,5.5400870602250345,2.994954287465305,2.0642239563484823,-0.2111048601607629,5.241086365513835,-0.45701404324712247,38.78672310401164,-49.41249194907954,5.825387368123604,-17.96764203037402,44.82751430337016,8.5552901294386,30.606621856318842,-18.826339707302928,142.10634639889685,5.355125525915204,-4.065507953184515,6.466519366032635,6.157613283819717,4.43399438930925,-2.210276420277519,0.0,0.7442623409461495,-3.6926850984488935,2.0,76.93387386809282,-6.577453744593136,1
2137,2.589238140096504,1.0,2.0,-1.347563734784759,4.639593993035508,0.0,5.725190145229984,4.143821571694366,0.7223307756094091,1.756987527345868,-0.4921263114326929,96.98394004348195,3.498789744725262,0.16582766336090282,2.9646972462144703,-1.5445278244293164,0.0,16.14540042351272,0.0,-9.952583911029492,424.6060618970573,63.09641078211348,29.763361515833097,97.69460697218841,-13.167895992298405,4.845746827559232,116.33451759910022,109.8427848313601,-13.979308505075984,1.298327175641691,9.296546378648657,10.89604893315762,-1.0088481739661326,1.0,1.0,0.2685081292644688,-3.6749372500850725,3.46463163279961,40.310121740972455,4.300329395030004,1
2138,10.503309636987677,-0.9990739735426521,1.0,1.0,25.355664761217096,-1.5083389321142122,11.34980273176173,24.679612566026762,1.0,1.3810111739274613,1.0,-9.40289204326077,2.0,-6.667206046774305,0.0,-11.069391965290503,0.0,1.5339467485314435,-0.36096479473057386,5.051200657711434,26.299716080567087,0.7104524863506612,106.13585730175808,79.87883796610815,4.206596759731307,24.24329792353642,216.78749198665207,-10.894189168417675,36.97600131871094,122.67007668958405,3.0,-16.935843319754717,4.196548708187736,6.53910130620721,3.094678893081861,1.649460249311069,-32.11001899872062,23.76570788785572,-16.440516793199137,13.264167292440966,1
2139,4.921418753821582,0.7994528955130616,2.0,-1.2719221449735985,21.248103023831202,0.0,7.283109621163696,4.684958500712645,0.27029551552001063,0.0,0.0,4.0,43.55012857188674,0.3874794962705348,0.0,11.76784265723989,-0.2113692804725359,-0.7240047999099674,-0.02867007446757297,0.8740576047349443,255.40105463289805,16.80421158450757,315.9873506874808,106.08146786077455,90.39376402873391,9.46236092765543,402.258020682852,125.8882706235435,9.446738307824692,59.04321539759277,-1.0676328330301814,13.082519759274367,5.890649851204905,1.0,0.0,0.13059250747005152,-12.12214792653624,70.94951726069343,-5.844735475176805,-5.364055497355295,1
2140,1.0,1.0,4.903428719776896,1.0,6.0,-0.7714972505028826,11.73692208347289,0.9344849942413402,1.0,0.0,-1.7017605902158692,-1.9541870638040377,10.47333043175233,50.19138418609338,-0.36272810207456674,-4.2711767973270085,0.0,-0.5311188660665954,0.0,0.6383284686432269,206.70687801301744,5.089664237851794,-181.55296190289366,34.63022381783276,54.65720195153768,56.29414222131706,89.52140156874489,63.461150817160004,96.26174911629998,-36.43174039659198,0.9625975481656317,11.931433456257054,-1.034133529628888,6.209652637633386,0.0,0.2090180111207165,58.472850253779654,1.8925929818309366,23.7710435519472,28.73045050274438,1
2141,0.10909863781517537,1.3522003933720286,8.941798642783644,1.0,14.336716374715646,0.0,12.31913396767356,0.9950313467438463,1.0,-1.5509200538292047,1.8670816020722385,11.653714567672619,51.16892695903183,103.90132415591961,1.7717111107300902,-4.603684361261031,0.0,0.0,0.0,2.997092404392726,100.57532751676338,5.180200940547087,-14.31250690165356,109.93516374921248,-64.8575296512391,110.0455585456324,314.4994681407784,411.52323162720165,131.22157219664686,81.50673414103146,0.44010307642369484,6.1471646728046405,0.6028189601926434,-1.4810098021348281,0.09732673652055968,-1.4557470065894058,5.8596209990796755,0.15291379421302742,53.908661749108866,2.651958282660205,1
2142,2.437944096100187,-1.8397697109374107,0.007788280277760906,1.0,-20.270013046559747,0.0,3.1684678002885285,-3.927997031402068,4.978158893951638,-1.0908250154456736,-2.118090041377035,9.022384635247299,16.559609035289228,-1.2660414002944873,4.564032676454117,9.015637936034034,0.0,-0.202676285190994,0.0,24.730906442610323,171.14459905231547,203.83831972588263,-89.57335004510284,-15.076705145301865,6.1781058768351835,26.187609296013296,13.041851611685928,20.275309734446648,88.87286903918591,1.2817987049120254,1.9371503095733091,2.0,4.633122154742543,1.0,-1.3361566958599187,0.18703800820702784,45.495887865766825,-10.600263437410419,10.0,-19.502669500655156,1
2143,1.0,1.0,2.0,1.0,3.2532285017113676,-0.05921532700976173,5.511638051420082,-0.7592904190003127,1.0,0.0,2.218477345347962,15.78585745199338,-7.521538343142282,0.9856647009852043,-1.3141481571104947,1.4411367788365994,0.0,2.888812592717536,10.585756011739981,34.08033311734528,37.73977164882119,12.526438783762423,-50.651410680103865,69.33354138987117,-3.169335911264831,92.52567459852435,43.90719230538127,89.6289550172958,21.866204878790366,13.58818130971609,4.042895417921742,23.52457072420037,2.8184318039737706,1.0,-1.151116119125441,0.41337775123180104,-2.291671691601154,4.138570296766986,-31.459646059795368,17.625694320505687,1
2144,2.551938095029111,3.0,0.03014817874567588,1.0,-15.535094783324698,4.458930550863595,10.826945490533006,1.0,1.0,0.0,4.235146975261075,5.377341273775693,38.31454401533853,-0.8004510558251692,21.95661317727514,2.150222652240423,0.0,0.0,0.0,15.228681334574922,585.2528825839617,23.29337186251488,-5.651987222552606,8.341203127127027,-47.89939703778062,44.86257509557957,91.96471144335743,317.95300846227616,7.992894236554941,1679.8407111533575,22.734707935357772,5.291132261114296,1.0,4.070871903671668,-1.7338457636349842,-0.14536966136377738,25.241367245991665,12.006590399940526,1.0,-17.650760249664447,1
2145,3.206652972374526,3.8977228960157855,3.337073153272687,2.7289399545376254,56.04582338826192,0.0,-15.918673734570483,-3.034028084424112,4.770909679878855,0.0,7.850465700579422,3.3068631397789403,4.0040328510768886,21.526284346123447,-2.966872266190988,-7.867026174368306,0.0,-0.7656740417671113,1.234940986561555,1.0,94.36676782692516,103.35534868157495,337.71199850711395,-20.208814774828603,45.51525937229885,130.64856313094452,-3.318115760167716,1.6653866762502396,-224.64649800412676,11.60667833202098,4.488213824058025,4.0,-0.8959644344546549,1.5392530890454443,-0.12776914348614343,0.5363563271403888,15.239637418995667,6.199397041050744,69.28298682024099,-1.4788455613971605,1
2146,3.7682151823150654,1.0,1.0,1.0,24.11063033497892,0.0,17.29409559939885,0.24162230030557041,1.0,0.0,-0.2408668099266612,3.9066487075804224,19.077946532743482,-1.0581952522403881,2.2787637338704996,18.664015704181104,-5.260435725835567,-0.049554238268870954,0.0,3.0,-47.16615493612612,-4.409514808389801,175.2717747677093,-71.67853933097241,-20.519089921513736,20.417937131363683,58.77261199663843,374.7871899539032,24.815348895557467,-0.2906072132032491,14.207094638199104,0.3669211663328762,5.380251725427909,1.0,2.82419324128223,0.3277940046466522,12.780480687277752,19.774969081517686,43.17325795899338,-3.2353931960544804,1
2147,0.6879111672140841,0.9145011580020345,0.17037809593019615,1.0,12.191275910381293,0.0,24.676704499562256,-5.094803306336356,1.0,0.0,0.0,0.46943133727230324,4.0,-79.39863482139494,12.074512850218504,1.76492230652992,0.0,1.8344775499158608,0.0,2.0,-3.3548292420007613,4.604267363809376,66.51939182151773,11.386250329993258,97.59184652654503,11.450147820530692,309.48611963037274,155.635912187947,100.68551593390352,-3.4238347324118195,12.786456320861362,1.2958699372081226,6.3175053583792105,1.0,0.45317768775098966,0.2915525611732241,6.0,-8.611207423076946,15.591422172869075,-0.996007010614378,1
2148,1.0,3.3624195353302557,1.0,1.8182667585699113,38.234089454474685,0.0,6.064169773612842,0.0,-1.6500530336610617,10.518945294061366,0.0,2.0156489286602395,-1.0731063185226728,28.450651327524977,0.0,42.673481201024224,0.0,-1.9499128521112599,0.0,-0.9478311968625848,68.93990224369327,86.28117102104751,138.65272747146315,8.83674681315152,-87.07207243502027,213.9951312001761,81.59360158155368,190.0384049081805,15.61763483099782,65.06534618720701,2.3528081281043196,1.0,6.912566864538903,-4.583325365288316,1.0,0.349609364203951,29.09589165141805,-123.4526300982882,1.0,23.347046946257453,1
2149,-2.447312288167597,1.0,-0.8831619263687129,1.0,54.25870696494999,3.416838546072774,12.089861255217373,5.401489493392109,1.0,0.0,1.0,-25.008751604840576,21.002267777445752,17.3850401622537,1.6378171444342968,44.20590455781955,0.0,1.2871966759549882,0.0,3.477188666424899,515.746698029398,-26.964120214639742,91.53793586189205,524.4017618290227,9.529775159021773,34.91307534406096,-14.637689783706548,331.27867796151554,15.611473466200232,4.1372329825152825,10.703122293509454,-1.8955151068229465,23.324450854839284,1.0,3.772835923608792,0.09926121418163104,16.442980716896532,8.437229126828624,-7.931048873533335,-1.0177408975200875,1
2150,0.3726032829806646,2.423201720031128,0.8422714715301302,2.829114844163789,17.396672333018486,-2.3265267963397633,14.622775432348826,0.0,1.0,3.427358778989023,4.359579375930979,4.236249667919079,5.576561088243643,1.0,0.0,0.6742972268303329,0.0,0.0,3.9962735200458672,7.168163912029574,557.7986529368899,25.894047127291607,14.140193548743857,465.7086344716839,55.8207395391648,48.61213756623091,-15.695196811094124,60.60972346960742,137.83961092220306,-24.654965250696563,3.7361971906909623,12.352714861251755,1.767506438901291,-0.8240559176309734,3.6004822809315495,0.23774419299520588,16.44418138352073,11.237566663938043,-12.978065963774103,-4.568908684917284,1
2151,5.881400719122288,1.0,3.8643052633383106,2.8608415794494344,15.795208686964683,0.0,-10.814584681357214,3.6037944975022844,-1.3884795670909171,-0.7658182995878229,3.8482107300738333,3.297331248469236,-1.7235597614832985,-22.63808313020145,0.8234844634465652,17.49063288108048,-0.7320839780087531,-0.2242416625517304,0.0,27.721781928442795,70.30254121105362,87.38047885676214,20.00084311035382,15.552641537169873,153.8318913631665,21.548995584339686,0.587069345998561,-237.05104393910733,91.17113719607667,67.98572986930239,14.557278656414834,0.8517486148746786,4.995256221614876,1.0,-2.5679809605237307,0.16803353707176094,34.424977941328514,25.5156586480352,3.2903902915688064,19.0,1
2152,-0.5571634181682195,1.0326611252757494,0.39506428382346326,1.0,-14.25430669041387,4.200094864980536,8.292617855536777,1.1294307412303088,1.0,5.486334505774299,1.672832252437693,-24.75649901649355,45.58896988551784,4.237753342698495,5.866446310864305,2.923547064869581,-8.052803610762718,1.0,-0.764264801058831,2.0,150.12341365304027,-25.49748967066905,28.65844567694243,43.989055958327874,5.136593246087812,58.68123485246049,21.572517422701488,-9.072935076867871,16.79950414541804,247.74854771367916,29.99309598289057,6.0,27.194037353241484,-0.026871197487496,0.9969011272627892,0.6958540101514468,-34.7501754555538,12.02113593379838,-12.182501646063397,2.7028923404763163,1
2153,-0.3620221823843268,1.0,0.0004309762505320114,2.4676915231994463,-3.2368723402185413,0.0,21.5086894503536,0.0,1.0,3.9262850034947223,0.0,1.6280589592645254,0.753894891596224,-3.857756893989486,0.0,3.125419640362127,1.0,1.4222220825265826,0.0,14.929217441776027,299.09160846654447,29.648292352737904,165.40408185662025,43.0392848054313,-0.911109210566746,23.56120265441731,0.003500074227275718,165.31772878283874,32.60417932667647,-141.70185564004734,23.178034207120824,3.4600635074210757,1.0,1.0,0.0,0.07647952157510565,46.32838437786449,0.5515916002440737,43.265379327461645,20.120883338575148,1
2154,0.5690133199468002,0.37543706491303463,2.0,1.0,21.54338056764594,4.93251631021297,12.779447054327191,9.080761959280784,2.287151176515746,4.652750292922024,1.0,77.02055404105757,-6.06665243973765,-12.11560281074505,0.0,3.9335381662291273,0.0,0.0,-0.24393645281477327,7.413559547896135,141.15691782294516,22.789478033460597,136.46633580359548,26.648066835153532,-10.65994108538247,220.33314180298726,68.82343552555484,-1.7473786800028117,9.216992383680909,130.2654725421231,10.688580653322646,2.5271337837034924,15.697015369779688,1.4430507751186181,-1.8963153652319722,1.2464646728301296,-12.59420083461184,0.5327881714188053,-1.5619160805833459,3.667613512518945,1
2155,1.0,2.0,1.1732444164857334,1.0,-2.9808635058653135,-1.5689421739711957,-2.049102797563103,-3.307991777771043,1.0,1.0837952682091667,4.4935024698103945,10.3832679380971,29.081939309017073,-7.141824151397479,2.951051320761114,3.9181598633061414,0.0,11.177360444951066,0.0,1.608109435610182,-209.87005373193827,61.69336836847607,3.7112430373128227,-0.890859883991098,45.75535298961586,19.550354238486175,728.2923481594879,71.89518162796367,105.88806065931522,-219.91439567620492,6.191589139925814,-0.7555486776735258,4.781946297601573,6.003858588175181,2.1755696891458807,-1.4029467889562288,16.369585353709866,156.6896360470686,12.0,45.47115696176586,1
2156,1.0,1.0,10.712979337542837,1.5614808210078162,1.2480714422604202,0.0,8.538902109612188,1.950520861791156,1.0,0.0,-2.728790947064401,-0.20181795354427268,-1.8064906158748835,11.076832076000525,1.1726644053331499,3.867551205571124,0.0,2.0,0.0,21.0,47.428547751408495,-4.596588686979453,131.85555463228357,85.41780723964192,12.35320663372125,17.0,122.30686703002854,122.76099561021181,-33.6908471022904,-51.004143634633664,6.365309292342857,8.268905962226455,0.04705670107809612,1.0,-0.678291136382007,8.055386825437061,19.874121183633157,4.00184628492584,30.946079243514617,0.028050799613368316,1
2157,0.154786950626,6.4811371353367795,4.900479650325868,2.8101977038271477,-25.165515013228557,2.0,8.356813490768198,2.6748162047244364,-0.8046872011658834,3.535556646483817,1.420015320725483,1.4419347453077451,25.46586957283744,-4.770295534179239,0.0,22.283352358130642,0.0,-0.4080587049292528,0.0,29.561066934579113,156.21999701261532,39.55633034408681,62.63836004642044,13.443151847407279,11.23863959946199,14.02713309209014,-126.14516356228523,196.31452364542955,31.59593602682184,190.39577853192444,7.902046933222264,1.0,2.9373471268610856,0.8842321990432069,1.0,1.2783495157171472,4.957188802602666,18.57122860301521,60.868416971500025,-0.43315284940535936,1
2158,1.0,-0.06714935998415161,-1.0855857860684974,1.0,14.0,1.0,46.22267589981796,0.0,1.0,3.9658621008662034,-0.5418739873875826,3.0,11.361968602360939,-12.872824022607613,0.0,15.590709871164407,0.0,29.299318147198335,-0.02576528770947617,5.484063538336175,127.56740709768441,-14.80649318171611,64.39109546945123,4.169861574659766,207.68659175915093,13.575135490102321,55.022687675377256,28.751008004296963,4.855655552306317,12.198405483289049,1.5253129771065443,-1.634470889380747,13.781488448550254,3.0,0.44166949556011037,0.02365453088882466,-0.6874691842821701,-18.900449147648555,12.365076330116612,30.828286222388805,1
2159,8.869703445673203,2.5824765650911505,0.6624458835945991,1.0,-32.8948616403582,-1.1995178827194322,-0.6418104183089585,0.0,1.0,-0.11820741017005343,0.0,-20.98679241872681,54.8137368738476,3.0,-0.2616947007897844,3.0,1.2657272816464162,0.0,0.0,15.71796409456306,-318.79322586515474,-72.01462987407746,133.07572042380275,18.030121869995288,-16.535025567108868,57.34683789549308,88.57865645953947,-20.778679544281005,5.82356321298068,-9.218906723886416,2.0,23.28616883079584,-6.653644048560078,6.417801389080829,1.6366790998246386,2.9736142893743085,11.548191390551978,39.15970435024003,5.238122585856367,1.154208781365917,1
2160,0.7796118363857225,0.9145350974718158,1.587490214760313,2.8898152909769235,18.795032714496195,0.0,16.437299553775897,-2.651687849080224,1.0,0.0,0.0,0.0,0.9291101611905563,-1.1708081229671619,0.0,15.071526690782402,0.0,8.356625831787333,0.0,-41.04211285362796,-235.4190247175244,1410.981294208822,710.7381515472832,-0.5512242652697914,-41.56289956485007,72.70194980439503,10.473170512362387,-8.557300987049516,0.21732146959842646,-20.785468571163545,-3.1444629649184925,-2.2625692513512314,3.91742508452244,5.900485150857481,-0.24745742895318568,-0.08294240288476817,36.27121968458783,53.79822093197091,-1.4112036068322817,4.69841915432654,1
2161,0.5692357110557846,3.9802779938526953,1.0,1.0,4.0,4.570034221695716,-5.357139669813559,0.0,-0.7936283362122629,22.025265823020824,-0.07868593658736256,1.6772208812580818,-3.93200967516902,9.250073956566283,-2.902139942828234,2.835863635741536,-0.02334255458646206,-0.37440982406988466,0.0,6.451055722844242,103.12936672356048,37.079132245319535,80.136722125305,8.479824094603359,3.5753434397622854,18.935763121426362,18.555474606738294,11.83027840101451,28.488071857483728,-247.96242974477562,2.453604740939798,1.0,5.166767429092412,4.763878491365093,4.9910389633215635,0.34443579445697003,7.996962428532032,3.1086715474560673,40.883005805623355,1.1946212682326731,1
2162,0.7626084265124394,4.990109922034025,0.2101537324111995,0.6912001742420528,-0.11328782760727041,6.840248953699189,2.870289789949988,3.109304814178116,4.079583931470626,4.073770579918553,0.0,-2.4179628327580893,10.212385755389061,7.254123534873826,-0.3215231240028197,21.509309147310262,-0.4496068236347892,-0.7930673589700807,0.0,4.191095093728386,6.0271045297417345,32.2627859924406,150.34599021731506,25.184124131948433,0.0,-29.793313957409097,67.15490343362524,4.231740571443593,47.55476922150986,-2.0867851368685875,6.550397209668703,-0.01397731713326511,8.250183319180902,14.298107642707855,8.572621363036646,1.7581108629728244,6.0,39.1327751035519,-4.691379658375037,8.572930715039648,1
2163,1.0,7.804266653049892,2.665848591203721,1.0,17.225765280535526,1.9478783128271138,4.069739665343653,-0.6075884694271262,1.0,0.0,-1.0732854164156747,-8.614870211058003,9.136506879232904,3.0231235193112758,-2.5971111750265807,-6.052773065363555,0.0,1.134250095308338,1.0,2.274934605236442,-290.86091444324256,-4.891780601180855,86.7606985506069,120.87296316503907,77.61548692592048,13.204414061826196,-24.69903774160189,19.556849142712323,-42.74899819597511,-44.583853666422044,6.0,1.4006550563978764,-0.1283550888489342,1.0,7.982130227814174,-6.260546136696924,3.6251163749241906,42.53817530197402,-55.2661396490375,3.3343811191873898,1
2164,1.1144176508592816,1.0011505127949947,-1.637906789733997,1.0,-7.014946842063286,0.0,40.81532193619453,0.0,1.0,2.5927496251244437,0.0,13.171937698058843,5.942199698838567,4.366834283329475,-0.6625821886332774,2.0,0.0,-0.8822271180398517,0.0,5.829358658718281,456.2984268980215,43.08037034759073,-81.58324815207337,19.243215983187557,-33.69900299382868,46.16590740161762,398.2199927810363,221.34385211539427,168.1146677629593,-2.556301390574884,0.0945177122926143,0.8757750129206991,11.966784477810945,-1.6668586705929362,0.0,0.15150901704479663,102.59009863303241,9.827759913664485,19.119781861461863,-3.347080681973731,1
2165,1.9072719047672957,1.584676174697684,1.0,1.0,11.37789470322613,-1.0830473519348514,3.0,0.0,1.0,2.24774560503322,1.0,5.276175496714467,-0.7896965786314372,15.002715460800825,1.14554162910854,8.26867419049644,0.0,0.0,2.7347542182223323,4.700244781796043,-3.175160377129501,15.375660769221378,6.965712342133244,32.13582635226449,27.607940678261052,28.404135707232737,413.8303134927631,-13.819329349537949,18.19981023562824,218.7492422805475,8.355478459776638,2.457457089226645,-4.7647741594468345,5.614651492242697,1.0,0.6496991377385147,23.250574381425796,-69.22086887794198,5.240436399201038,7.045588443958487,1
2166,-0.5644023264757227,1.5167068704205071,1.4485073620256967,1.0,22.005395358792782,1.5277757718512315,23.120071233525607,0.0,1.0,0.0,1.0,11.57721243328858,5.168076060443988,9.534240113228764,0.0,2.409174727910708,0.0,3.0754388243632604,0.0,3.8272786841744857,-278.8985605636024,147.00615160851459,-63.02940282409375,-0.05557726818092412,69.97854864022851,-129.6322240355625,-4.279287987019586,64.38650299644901,22.487891618481292,115.43487801934967,-13.511273484362006,1.0,6.188668912934207,4.600375261138848,-0.048287042474078445,0.7937578987146717,29.542528109682777,-10.668886905882054,0.37002787391561176,10.76671799934742,1
2167,1.0118714995436329,1.0,1.0,-0.7275204016360693,3.546615494231027,0.0,-12.952796154060184,0.0,3.6896510959324376,0.0,5.124560240299013,-1.0432528862142956,6.244591727652739,-4.977330564860936,0.0,10.466144125057804,0.0,1.3303839368262564,0.0,21.6670497561514,40.608249735666526,-10.71352086779417,210.89320194361952,22.0,-36.54970851052644,3.1251666343117357,-15.212526754804156,9.16696276211469,5.447467594166713,106.09704558236301,-0.4331652631881937,8.008778608236893,11.226757546323423,1.0,-0.17531992335488056,-0.27614931915537966,-59.79260956189755,-19.65478999940186,26.741564487921984,-5.119518418746706,1
2168,5.238142006882723,2.5801940237725813,1.0,0.32265911501879496,1.8182551390461796,1.1510555453885094,-6.5771188010153,0.0,-0.0660985299197927,1.1025844923056105,1.9729063603827117,-14.904292904893172,11.540640858188226,14.643289985395697,2.0847220135333213,4.0,0.0,2.1233995319974523,-0.844851925724086,23.610212941231296,40.104966432117465,131.39422697274418,-102.40583536108174,-32.65306709167719,109.98813499220043,20.899386726319428,216.87151083311647,72.50868422010491,19.227805763771375,-16.465941416492683,5.0,-0.6663583690239014,-1.9832873416259247,1.0,2.0,2.9802063487276307,46.18269325847441,3.7209169829503725,-0.9339607457874717,6.0,1
2169,1.160443842944065,1.0,8.778326422120992,1.0,-7.498572197284593,0.0,26.738608224929777,1.3189564059964456,1.0,0.0,-0.30369157552186676,3.8626385240781396,1.199017328658332,-1.0890697029389447,-2.0071708172530016,-11.978255932497369,-0.2040551459755272,-1.0546695422736936,1.7766899161128638,11.940608782859824,-23.417401159613078,97.20320792650173,335.37478152466605,-4.872884851839855,39.94516879132405,44.87736248766574,-8.491173309236352,-14.959044284268074,51.61134315478205,-6.149014699736874,12.147367389616095,3.3288609664466517,-6.918297057110873,-11.253331930180785,-1.3970984919038787,1.248100289998645,7.770160475249039,61.71690646367318,7.816927772275774,-0.8770463055372537,1
2170,1.2049842673075115,1.0,0.9395929907198938,1.0,2.010336146514123,6.170146667513974,5.733105029762111,-1.0048789670395513,2.406588896044698,0.0,2.0,40.54144840476061,-1.7849993591233764,-0.08075628899763831,-1.2344280125582476,3.0,0.0,0.0,0.0,2.0,291.3512147379529,9.118224915646111,91.80476838518194,-18.908912143413964,13.339527038228537,387.27844953754294,-3.504079382896661,-52.670193703819805,-1.1466389121032066,1.2484953433047283,4.912666515822396,-0.3060322840149081,3.3260777649003863,3.297483788679386,0.0,1.0097454662588223,18.180335902718653,-4.970133116273043,18.150409121317903,15.1437962565541,1
2171,1.0,3.3665207175903022,1.0,1.0,7.375543380979041,1.0,9.080084427385287,0.0,1.0,0.0,1.718632472542538,7.32974824384725,-1.5363501531414165,-9.130901416552275,0.0,-3.196138271597759,0.0,3.887141256602457,0.0,21.170239365794856,-30.719972657004988,6.336944005639632,-105.14495911029442,108.33291958019281,127.80811533897915,8.916811966613766,51.82771753995812,19.998460401990453,-89.5024734009673,97.49120020653716,1.683739849704935,4.747907145329438,8.871795458908522,1.0,0.20557908447895357,-0.04504355978719177,43.123935341019845,3.1838992388582135,35.88583817300812,-7.627096384895529,1
